ticker,created_time,price,count,taker_side,trade_id,event_ticker,category,event_time,created_time_dt,event_time_dt,seconds_before_event,minutes_before_event
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T02:02:40.954571Z,0.99,158,no,71facb5d-0a7b-7582-7ab5-d2743df7cacc,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 02:02:40.954571+00:00,2025-11-06 02:35:45.458262+00:00,1984.503691,33.075061516666665
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T02:02:13.885218Z,0.99,474,no,01ff10c0-945b-429a-8249-4a3161ce29d0,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 02:02:13.885218+00:00,2025-11-06 02:35:45.458262+00:00,2011.573044,33.5262174
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T02:01:39.554698Z,0.99,200,yes,912e1129-9961-54a1-52a3-1de4c672ef59,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 02:01:39.554698+00:00,2025-11-06 02:35:45.458262+00:00,2045.903564,34.098392733333334
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T02:01:39.554698Z,0.97,50,yes,73bfbc4c-8d44-5eb7-4b39-d2b8d637813e,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 02:01:39.554698+00:00,2025-11-06 02:35:45.458262+00:00,2045.903564,34.098392733333334
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T02:01:39.554698Z,0.96,50,yes,6dfb885c-c85f-5ed3-6389-f7ce346d40ba,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 02:01:39.554698+00:00,2025-11-06 02:35:45.458262+00:00,2045.903564,34.098392733333334
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T01:55:12.421727Z,0.45,85,yes,23cd1782-3a53-4aae-1942-838cf6016ee8,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 01:55:12.421727+00:00,2025-11-06 02:35:45.458262+00:00,2433.036535,40.55060891666667
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T01:53:44.787493Z,0.44,474,yes,6306b24a-de6b-779d-f92e-5cdf486ddecd,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 01:53:44.787493+00:00,2025-11-06 02:35:45.458262+00:00,2520.670769,42.01117948333333
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T00:22:36.723662Z,0.47,93,no,77999be8-17e1-608d-8d4e-3fedcd6c16db,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 00:22:36.723662+00:00,2025-11-06 02:35:45.458262+00:00,7988.7346,133.14557666666667
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T00:05:29.680061Z,0.45,5,yes,7441e344-ed9a-43ee-75d0-1cccd557b2df,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 00:05:29.680061+00:00,2025-11-06 02:35:45.458262+00:00,9015.778201,150.26297001666666
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,2025-11-06T00:05:29.680061Z,0.52,153,yes,32610244-127c-4fac-408b-e186eff0ddd4,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06T02:35:45.458262Z,2025-11-06 00:05:29.680061+00:00,2025-11-06 02:35:45.458262+00:00,9015.778201,150.26297001666666
