ticker,created_time,price,count,taker_side,trade_id,event_ticker,category,event_time,created_time_dt,event_time_dt,seconds_before_event,minutes_before_event
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-06T02:03:17.679507Z,0.01,500,no,7b1d6dad-9d00-41d5-3e56-73e13bdd5dce,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-06 02:03:17.679507+00:00,2025-11-06 02:45:41.008688+00:00,2543.329181,42.38881968333333
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-06T01:27:27.742511Z,0.34,42,yes,56332eff-8154-49db-6d48-ce2cbb91fe8e,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-06 01:27:27.742511+00:00,2025-11-06 02:45:41.008688+00:00,4693.266177,78.22110295
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-06T00:15:51.778099Z,0.11,200,no,efffcadd-ad8b-427e-e949-2a10ec7cddfe,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-06 00:15:51.778099+00:00,2025-11-06 02:45:41.008688+00:00,8989.230589,149.82050981666669
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-06T00:14:32.63813Z,0.13,100,no,ff0d2c47-9987-797b-2bd0-36449e6f358d,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-06 00:14:32.638130+00:00,2025-11-06 02:45:41.008688+00:00,9068.370558,151.13950930000001
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-05T23:46:46.874753Z,0.16,200,no,763587e3-4dfe-5976-ff5e-e91f02c10b72,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-05 23:46:46.874753+00:00,2025-11-06 02:45:41.008688+00:00,10734.133935,178.90223225
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-05T23:46:46.874753Z,0.16,300,no,50d66e89-e3c9-5a94-df85-d48026a8d8a1,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-05 23:46:46.874753+00:00,2025-11-06 02:45:41.008688+00:00,10734.133935,178.90223225
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-05T23:46:46.874753Z,0.13,85,no,3a8620ef-d235-537a-ff4f-bfc89cfc5a99,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-05 23:46:46.874753+00:00,2025-11-06 02:45:41.008688+00:00,10734.133935,178.90223225
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-05T23:26:38.556434Z,0.21,45,yes,f5158bba-7a72-4e84-9382-56976afea988,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-05 23:26:38.556434+00:00,2025-11-06 02:45:41.008688+00:00,11942.452254,199.0408709
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-05T22:58:08.755704Z,0.21,9,yes,8be6ba96-c4b2-54c4-4229-5f07ea765570,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-05 22:58:08.755704+00:00,2025-11-06 02:45:41.008688+00:00,13652.252984,227.53754973333335
KXNBASPREAD-25NOV05PHICLE-PHI2,2025-11-05T21:51:42.753553Z,0.22,193,yes,3f15f89b-8ff3-594c-16b7-57ab1e8708cb,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06T02:45:41.008688Z,2025-11-05 21:51:42.753553+00:00,2025-11-06 02:45:41.008688+00:00,17638.255135,293.9709189166667
