ticker,created_time,price,count,taker_side,trade_id,event_ticker,category,event_time,created_time_dt,event_time_dt,seconds_before_event,minutes_before_event
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:36:56.096565Z,0.01,300,no,89f773b0-2d09-5267-93a5-7b90e8af6d0e,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:36:56.096565+00:00,2025-11-08 23:40:37.144203+00:00,11021.047638,183.6841273
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:36:56.096565Z,0.02,200,no,876321dc-1034-58a2-b26a-41a0b52833a4,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:36:56.096565+00:00,2025-11-08 23:40:37.144203+00:00,11021.047638,183.6841273
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:36:56.096565Z,0.03,100,no,04aa75ca-9511-5038-b8c0-c7ebb26508f4,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:36:56.096565+00:00,2025-11-08 23:40:37.144203+00:00,11021.047638,183.6841273
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:36:56.096565Z,0.01,677,no,018ae99a-d14f-534f-b6b4-7008d63c3e60,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:36:56.096565+00:00,2025-11-08 23:40:37.144203+00:00,11021.047638,183.6841273
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:30:01.094484Z,0.04,111,no,174466d3-027a-7d4f-b7b5-de92a91f3ab8,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:30:01.094484+00:00,2025-11-08 23:40:37.144203+00:00,11436.049719,190.60082865
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:29:14.707282Z,0.07,233,no,71ffce8c-8b88-61df-f4bd-ad71b065f016,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:29:14.707282+00:00,2025-11-08 23:40:37.144203+00:00,11482.436921,191.37394868333334
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:29:13.476923Z,0.07,540,no,e544aaee-0064-4087-e302-59fc95f0acea,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:29:13.476923+00:00,2025-11-08 23:40:37.144203+00:00,11483.66728,191.39445466666666
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:29:11.480727Z,0.07,10,no,799d0171-9800-6f57-92bc-947fb01332ce,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:29:11.480727+00:00,2025-11-08 23:40:37.144203+00:00,11485.663476,191.4277246
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:29:09.7811Z,0.07,60,no,5e4977f6-9ea4-601b-0ae1-e3448ea1f2be,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:29:09.781100+00:00,2025-11-08 23:40:37.144203+00:00,11487.363103,191.45605171666665
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:28:11.466668Z,0.1,21,no,7550a825-278c-560f-a85e-2f4a673e1396,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:28:11.466668+00:00,2025-11-08 23:40:37.144203+00:00,11545.677535,192.42795891666668
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:28:08.498463Z,0.1,77,no,cd87c737-ddb8-7b23-2549-05d8b7c7c2c2,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:28:08.498463+00:00,2025-11-08 23:40:37.144203+00:00,11548.64574,192.477429
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:28:05.043481Z,0.1,11,no,3cce36aa-b9e0-49bf-6314-645cc6f316fe,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:28:05.043481+00:00,2025-11-08 23:40:37.144203+00:00,11552.100722,192.53501203333332
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:28:02.080726Z,0.1,8,no,27450674-e408-409f-0a5d-a07356d9d672,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:28:02.080726+00:00,2025-11-08 23:40:37.144203+00:00,11555.063477,192.58439128333333
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:28:00.741143Z,0.11,89,no,41adcd60-10ee-46c0-5583-d3456a033f0e,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:28:00.741143+00:00,2025-11-08 23:40:37.144203+00:00,11556.40306,192.60671766666667
KXNCAAFSPREAD-25NOV08INDPSU-PSU2,2025-11-08T20:25:42.694617Z,0.11,111,no,1353583d-f1ba-5348-ef9b-d3dd0f24db6e,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:25:42.694617+00:00,2025-11-08 23:40:37.144203+00:00,11694.449586,194.9074931
