ticker,created_time,price,count,taker_side,trade_id,event_ticker,category,event_time,created_time_dt,event_time_dt,seconds_before_event,minutes_before_event
KXNCAAMBTOTAL-25NOV08BELLKSU-187,2025-11-09T03:00:28.337586Z,0.01,125,no,c70dc6f8-c6d3-6e30-1de0-630715ca8534,KXNCAAMBTOTAL-25NOV08BELLKSU,Sports,2025-11-09T03:29:40.939315Z,2025-11-09 03:00:28.337586+00:00,2025-11-09 03:29:40.939315+00:00,1752.601729,29.210028816666668
KXNCAAMBTOTAL-25NOV08BELLKSU-187,2025-11-09T02:47:59.328229Z,0.01,75,no,9f263801-3383-420c-3e1b-95c54d6c03a0,KXNCAAMBTOTAL-25NOV08BELLKSU,Sports,2025-11-09T03:29:40.939315Z,2025-11-09 02:47:59.328229+00:00,2025-11-09 03:29:40.939315+00:00,2501.611086,41.6935181
