ticker,created_time,price,count,taker_side,trade_id,event_ticker,category,event_time,created_time_dt,event_time_dt,seconds_before_event,minutes_before_event
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T20:00:09.041966Z,0.01,4,no,45bcfa8c-304f-6c41-2f1e-a07d41a9a63a,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 20:00:09.041966+00:00,2025-11-08 23:40:37.144203+00:00,13228.102237,220.46837061666665
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T19:53:46.305574Z,0.01,300,no,92a6586d-8c75-6f7b-e508-f2f76d64a39f,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 19:53:46.305574+00:00,2025-11-08 23:40:37.144203+00:00,13610.838629,226.84731048333333
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T19:53:46.305574Z,0.02,200,no,035257be-8ff4-694d-f43e-a501345c9e77,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 19:53:46.305574+00:00,2025-11-08 23:40:37.144203+00:00,13610.838629,226.84731048333333
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T19:48:22.880082Z,0.03,100,no,97ad5c7b-45c2-6abe-27d1-413badb86fe5,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 19:48:22.880082+00:00,2025-11-08 23:40:37.144203+00:00,13934.264121,232.23773535
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T19:45:20.187126Z,0.06,95,no,dae8ac60-be91-732f-152b-ff25ecaf63b0,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 19:45:20.187126+00:00,2025-11-08 23:40:37.144203+00:00,14116.957077,235.28261794999997
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T19:44:18.80115Z,0.06,5,no,bee24364-9aa5-6eeb-8fe3-9ef62a09ecd0,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 19:44:18.801150+00:00,2025-11-08 23:40:37.144203+00:00,14178.343053,236.30571755
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T19:43:16.95816Z,0.07,100,no,d18dab8b-564e-627c-224c-f6c733982332,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 19:43:16.958160+00:00,2025-11-08 23:40:37.144203+00:00,14240.186043,237.33643405
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T19:43:16.95816Z,0.07,218,no,c701c65f-4fb3-6c62-1902-4ebeea3657a8,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 19:43:16.958160+00:00,2025-11-08 23:40:37.144203+00:00,14240.186043,237.33643405
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T19:37:38.999048Z,0.08,1000,yes,1bd990fc-c2a9-6770-dfcd-5db736a7093a,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 19:37:38.999048+00:00,2025-11-08 23:40:37.144203+00:00,14578.145155,242.96908591666667
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T18:40:25.024417Z,0.21,2,no,2fd86eea-c74e-4c6c-fcb3-ea9cb413f819,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 18:40:25.024417+00:00,2025-11-08 23:40:37.144203+00:00,18012.119786,300.2019964333333
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T18:32:02.402731Z,0.3,15,yes,49c647ae-21ab-4c16-9896-176963676d0a,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 18:32:02.402731+00:00,2025-11-08 23:40:37.144203+00:00,18514.741472,308.5790245333334
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T18:05:45.775322Z,0.09,1,yes,c074dcee-8be4-558c-6067-6a84cfca1186,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 18:05:45.775322+00:00,2025-11-08 23:40:37.144203+00:00,20091.368881,334.8561480166666
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:59:09.755741Z,0.2,85,no,eb9114f4-0b91-4e01-cc84-aff50aff537c,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:59:09.755741+00:00,2025-11-08 23:40:37.144203+00:00,20487.388462,341.45647436666667
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:54:42.906674Z,0.2,15,no,2895bd5d-4001-5771-446e-b39226537cc8,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:54:42.906674+00:00,2025-11-08 23:40:37.144203+00:00,20754.237529,345.9039588166667
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:53:10.030298Z,0.24,1000,no,26aebfa0-3034-7d46-d158-3a6939e4ddd8,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:53:10.030298+00:00,2025-11-08 23:40:37.144203+00:00,20847.113905,347.45189841666667
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:50:19.320772Z,0.27,10000,yes,ffac57c4-e1cc-5365-98ed-f470e6c19aa7,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:50:19.320772+00:00,2025-11-08 23:40:37.144203+00:00,21017.823431,350.2970571833333
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:50:09.158161Z,0.27,249,yes,3b794180-d3b0-5839-469e-1b05e67229ef,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:50:09.158161+00:00,2025-11-08 23:40:37.144203+00:00,21027.986042,350.4664340333333
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:50:00.195336Z,0.27,29,yes,584e2701-71f0-4b01-d07c-c3272867dd53,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:50:00.195336+00:00,2025-11-08 23:40:37.144203+00:00,21036.948867,350.61581444999996
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:49:55.45751Z,0.27,3,yes,a57c8a39-ec54-78f1-205d-d6cb8ff13c0f,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:49:55.457510+00:00,2025-11-08 23:40:37.144203+00:00,21041.686693,350.69477821666663
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:39:00.662739Z,0.29,328,yes,0126c12f-4e0d-5804-2746-7beaac4ccd42,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:39:00.662739+00:00,2025-11-08 23:40:37.144203+00:00,21696.481464,361.60802440000003
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:33:58.1985Z,0.19,243,no,7fc3219c-a25e-55a6-d3e6-b1169d3aa4a1,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:33:58.198500+00:00,2025-11-08 23:40:37.144203+00:00,21998.945703,366.64909505
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:15:23.072394Z,0.28,1000,no,1d1e6afd-0a1b-7bb2-0a87-54d7c39f91d9,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:15:23.072394+00:00,2025-11-08 23:40:37.144203+00:00,23114.071809,385.23453015
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:13:33.055513Z,0.32,1000,no,eb52589a-7fe8-6c4b-a845-8e9ecf117468,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:13:33.055513+00:00,2025-11-08 23:40:37.144203+00:00,23224.08869,387.06814483333335
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:12:27.545306Z,0.3,1,no,a8be88bf-7455-4c9a-097b-38b6ee4c9a56,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:12:27.545306+00:00,2025-11-08 23:40:37.144203+00:00,23289.598897,388.15998161666664
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:04:20.890843Z,0.3,47,yes,2a56868a-0efe-60e2-d2da-25a22a850ce3,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:04:20.890843+00:00,2025-11-08 23:40:37.144203+00:00,23776.25336,396.2708893333333
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T17:03:38.586083Z,0.3,31,yes,bd197bc9-a96a-6e26-3f2c-15802ffa1f33,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 17:03:38.586083+00:00,2025-11-08 23:40:37.144203+00:00,23818.55812,396.9759686666667
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T16:57:35.2113Z,0.26,92,no,b26cf044-168f-4b0c-9c51-3fd340ae248c,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 16:57:35.211300+00:00,2025-11-08 23:40:37.144203+00:00,24181.932903,403.03221505
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T16:46:42.132084Z,0.3,100,yes,f9c862c7-2f16-6b6e-aaf0-5a4bc869c87f,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 16:46:42.132084+00:00,2025-11-08 23:40:37.144203+00:00,24835.012119,413.91686864999997
KXNCAAFSPREAD-25NOV08INDPSU-IND23,2025-11-08T16:43:35.09324Z,0.3,318,yes,ba804647-1182-72d6-395e-75508c8fbeab,KXNCAAFSPREAD-25NOV08INDPSU,Sports,2025-11-08T23:40:37.144203Z,2025-11-08 16:43:35.093240+00:00,2025-11-08 23:40:37.144203+00:00,25022.050963,417.0341827166667
