ticker,created_time,price,count,taker_side,trade_id,event_ticker,category,event_time,created_time_dt,event_time_dt,seconds_before_event,minutes_before_event
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:50:58.056031Z,0.06,94,no,f5f4a016-bb7a-4927-d1d1-4975ce321736,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:50:58.056031+00:00,2025-11-09 03:39:52.928018+00:00,13734.871987,228.91453311666666
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:50:58.056031Z,0.04,1000,no,dbdb2b9a-64eb-40c8-d34c-88e051718de1,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:50:58.056031+00:00,2025-11-09 03:39:52.928018+00:00,13734.871987,228.91453311666666
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:50:58.056031Z,0.01,86,no,db14abb7-2e4a-447f-fdd8-112b48fa4e12,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:50:58.056031+00:00,2025-11-09 03:39:52.928018+00:00,13734.871987,228.91453311666666
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:50:58.056031Z,0.01,200,no,720cceb6-3b29-406f-d08a-fbb58672083c,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:50:58.056031+00:00,2025-11-09 03:39:52.928018+00:00,13734.871987,228.91453311666666
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:50:58.056031Z,0.02,200,no,63a471bd-08d4-49d8-cc59-d2ab0adfa301,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:50:58.056031+00:00,2025-11-09 03:39:52.928018+00:00,13734.871987,228.91453311666666
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:50:58.056031Z,0.05,100,no,3cf4c1e3-5ea7-4259-c74e-f9cfb59cd0d0,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:50:58.056031+00:00,2025-11-09 03:39:52.928018+00:00,13734.871987,228.91453311666666
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:50:58.056031Z,0.01,900,no,2b706a9e-6b97-45a6-c353-923ba3d2a2d3,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:50:58.056031+00:00,2025-11-09 03:39:52.928018+00:00,13734.871987,228.91453311666666
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:50:58.056031Z,0.01,300,no,0175d7df-46b1-4f33-e554-98d30a050e0c,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:50:58.056031+00:00,2025-11-09 03:39:52.928018+00:00,13734.871987,228.91453311666666
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:10:19.312164Z,0.06,1,no,1162f5e8-c7aa-4b5f-64a6-158d1b207656,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:10:19.312164+00:00,2025-11-09 03:39:52.928018+00:00,16173.615854,269.5602642333333
KXNCAAFTOTAL-25NOV08STANUNC-42,2025-11-08T23:08:30.439896Z,0.06,5,no,839b797e-0516-793b-361b-78eae72846c2,KXNCAAFTOTAL-25NOV08STANUNC,Sports,2025-11-09T03:39:52.928018Z,2025-11-08 23:08:30.439896+00:00,2025-11-09 03:39:52.928018+00:00,16282.488122,271.37480203333337
