unix,iso_utc,price
1760085483,2025-10-10T08:38:03+00:00,0.685
1760085545,2025-10-10T08:39:05+00:00,0.6805
1760085615,2025-10-10T08:40:15+00:00,0.681
1760085664,2025-10-10T08:41:04+00:00,0.6675
1760085724,2025-10-10T08:42:04+00:00,0.668
1760085784,2025-10-10T08:43:04+00:00,0.6625
1760085844,2025-10-10T08:44:04+00:00,0.6695
1760085904,2025-10-10T08:45:04+00:00,0.67
1760085966,2025-10-10T08:46:06+00:00,0.668
1760086023,2025-10-10T08:47:03+00:00,0.658
1760086084,2025-10-10T08:48:04+00:00,0.649
1760086145,2025-10-10T08:49:05+00:00,0.675
1760086203,2025-10-10T08:50:03+00:00,0.673
1760086263,2025-10-10T08:51:03+00:00,0.6815
1760086324,2025-10-10T08:52:04+00:00,0.6775
1760086383,2025-10-10T08:53:03+00:00,0.678
1760086443,2025-10-10T08:54:03+00:00,0.6875
1760086514,2025-10-10T08:55:14+00:00,0.694
1760086564,2025-10-10T08:56:04+00:00,0.7085
1760086623,2025-10-10T08:57:03+00:00,0.7175
1760086682,2025-10-10T08:58:02+00:00,0.708
1760086742,2025-10-10T08:59:02+00:00,0.7165
1760086824,2025-10-10T09:00:24+00:00,0.714
1760086863,2025-10-10T09:01:03+00:00,0.8355
1760086923,2025-10-10T09:02:03+00:00,0.9995
1760086984,2025-10-10T09:03:04+00:00,0.9995
1760087045,2025-10-10T09:04:05+00:00,0.9995
1760087112,2025-10-10T09:05:12+00:00,0.9995
1760087164,2025-10-10T09:06:04+00:00,0.9995
1760087223,2025-10-10T09:07:03+00:00,0.9995
1760087283,2025-10-10T09:08:03+00:00,0.9995
1760087342,2025-10-10T09:09:02+00:00,0.9995
1760087409,2025-10-10T09:10:09+00:00,0.9995
1760087462,2025-10-10T09:11:02+00:00,0.9995
1760087524,2025-10-10T09:12:04+00:00,0.9995
1760087585,2025-10-10T09:13:05+00:00,0.9995
1760087645,2025-10-10T09:14:05+00:00,0.9995
1760087704,2025-10-10T09:15:04+00:00,0.9995
1760087764,2025-10-10T09:16:04+00:00,0.9995
1760087825,2025-10-10T09:17:05+00:00,0.9995
1760087884,2025-10-10T09:18:04+00:00,0.9995
1760087945,2025-10-10T09:19:05+00:00,0.9995
1760088014,2025-10-10T09:20:14+00:00,0.9995
1760088063,2025-10-10T09:21:03+00:00,0.9995
1760088125,2025-10-10T09:22:05+00:00,0.9995
1760088184,2025-10-10T09:23:04+00:00,0.9995
1760088245,2025-10-10T09:24:05+00:00,0.9995
1760088302,2025-10-10T09:25:02+00:00,0.9995
1760088362,2025-10-10T09:26:02+00:00,0.9995
1760088424,2025-10-10T09:27:04+00:00,0.9995
1760088482,2025-10-10T09:28:02+00:00,0.9995
1760088544,2025-10-10T09:29:04+00:00,0.9995
1760088619,2025-10-10T09:30:19+00:00,0.9995
1760088664,2025-10-10T09:31:04+00:00,0.9995
1760088722,2025-10-10T09:32:02+00:00,0.9995
1760088785,2025-10-10T09:33:05+00:00,0.9995
1760088844,2025-10-10T09:34:04+00:00,0.9995
1760088913,2025-10-10T09:35:13+00:00,0.9995
1760088964,2025-10-10T09:36:04+00:00,0.9995
1760089024,2025-10-10T09:37:04+00:00,0.9995
1760089083,2025-10-10T09:38:03+00:00,0.9995
1760089144,2025-10-10T09:39:04+00:00,0.9995
1760089219,2025-10-10T09:40:19+00:00,0.9995
1760089263,2025-10-10T09:41:03+00:00,0.9995
1760089323,2025-10-10T09:42:03+00:00,0.9995
1760089384,2025-10-10T09:43:04+00:00,0.9995
1760089445,2025-10-10T09:44:05+00:00,0.9995
1760089513,2025-10-10T09:45:13+00:00,0.9995
1760089563,2025-10-10T09:46:03+00:00,0.9995
1760089623,2025-10-10T09:47:03+00:00,0.9995
1760089684,2025-10-10T09:48:04+00:00,0.9995
1760089743,2025-10-10T09:49:03+00:00,0.9995
