ticker,event_ticker,category,event_time,vol_total,vol_24h,vol_4h,vol_1h,n_trades_1h,max_trade_size_1h,net_yes_volume_1h,vol_30m,n_trades_30m,max_trade_size_30m,net_yes_volume_30m,price_change_30m,z_vol_30m,z_vol_1h,z_max_trade_size_1h,z_price_change_30m,flag_volume_spike_30m,flag_big_trade_1h,flag_price_jump_30m,suspicion_score
KXNBASPREAD-25NOV05UTADET-DET22,KXNBASPREAD-25NOV05UTADET,Sports,2025-11-06 02:50:20.874607+00:00,700,700,700,500,1,500,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,0.07717829406605084,-0.006374494683009475,False,False,False,0.03858914703302542
KXNBASPREAD-25NOV05BKNIND-IND9,KXNBASPREAD-25NOV05BKNIND,Sports,2025-11-06 02:55:08.052898+00:00,3725,3725,2684,604,7,500,-574,511,2,500,-489,0.0,-0.10974846902615035,-0.22468926415911644,0.07717829406605084,-0.006374494683009475,False,False,False,0.03858914703302542
KXNBASPREAD-25NOV05PHICLE-CLE4,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06 02:45:41.008688+00:00,1624,1624,1440,564,3,500,564,0,0,0,0,0.0,-0.25558507719768286,-0.2329260515544009,0.07717829406605084,-0.006374494683009475,False,False,False,0.03858914703302542
KXNBATOTAL-25NOV05BKNIND-244,KXNBATOTAL-25NOV05BKNIND,Sports,2025-11-06 02:55:06.754032+00:00,1500,1500,1500,500,1,500,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,0.07717829406605084,-0.006374494683009475,False,False,False,0.03858914703302542
KXNBASPREAD-25NOV05PHICLE-PHI2,KXNBASPREAD-25NOV05PHICLE,Sports,2025-11-06 02:45:41.008688+00:00,2015,2015,1481,500,1,500,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,0.07717829406605084,-0.006374494683009475,False,False,False,0.03858914703302542
KXNBASPREAD-25NOV05BKNIND-IND18,KXNBASPREAD-25NOV05BKNIND,Sports,2025-11-06 02:55:08.052898+00:00,3200,3200,3200,500,1,500,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,0.07717829406605084,-0.006374494683009475,False,False,False,0.03858914703302542
KXNBATOTAL-25NOV05UTADET-245,KXNBATOTAL-25NOV05UTADET,Sports,2025-11-06 02:50:21.691384+00:00,576,576,500,500,1,500,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,0.07717829406605084,-0.006374494683009475,False,False,False,0.03858914703302542
KXNBATOTAL-25NOV05UTADET-239,KXNBATOTAL-25NOV05UTADET,Sports,2025-11-06 02:50:21.691384+00:00,1116,1116,1116,500,1,500,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,0.07717829406605084,-0.006374494683009475,False,False,False,0.03858914703302542
KXNBASPREAD-25NOV05BKNIND-IND12,KXNBASPREAD-25NOV05BKNIND,Sports,2025-11-06 02:55:08.052898+00:00,1342,1342,1322,500,2,498,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,0.07433929115760682,-0.006374494683009475,False,False,False,0.03716964557880341
KXNBATOTAL-25NOV05UTADET-242,KXNBATOTAL-25NOV05UTADET,Sports,2025-11-06 02:50:21.691384+00:00,500,500,500,500,2,495,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,0.07008078679494077,-0.006374494683009475,False,False,False,0.035040393397470386
KXNBATOTAL-25NOV05PHICLE-227,KXNBATOTAL-25NOV05PHICLE,Sports,2025-11-06 02:45:38.915803+00:00,12437,12437,12266,1180,6,477,174,0,0,0,0,0.0,-0.25558507719768286,-0.10607952566701997,0.04452976061894455,-0.006374494683009475,False,False,False,0.022264880309472275
KXNCAAMBSPREAD-25NOV05USIBUT-BUT26,KXNCAAMBSPREAD-25NOV05USIBUT,Sports,2025-11-06 02:35:45.458262+00:00,1742,1742,1742,1491,7,474,227,0,0,0,0,0.0,-0.25558507719768286,-0.04203850366868317,0.04027125625627851,-0.006374494683009475,False,False,False,0.020135628128139255
KXNBASPREAD-25NOV05WASBOS-WAS2,KXNBASPREAD-25NOV05WASBOS,Sports,2025-11-06 03:05:17.059625+00:00,1708,1708,1618,500,2,455,-500,0,0,0,0,0.0,-0.25558507719768286,-0.24610491138685608,0.013300728626060266,-0.006374494683009475,False,False,False,0.006650364313030133
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA44,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,3,168,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.3940961887356574,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-129,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,200,200,200,200,2,199,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.350091643654775,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-132,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,200,200,200,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-138,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,200,200,200,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-135,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,200,200,200,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-141,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,643,643,625,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-144,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,216,216,216,200,1,200,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-156,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-147,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-150,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05UMESUGA-153,KXNCAAMBTOTAL-25NOV05UMESUGA,Sports,2025-11-06 02:35:38.710501+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM14,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,1008,1008,967,320,4,200,320,0,0,0,0,0.0,-0.25558507719768286,-0.28317045466563623,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM11,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,307,307,300,300,5,199,300,0,0,0,0,0.0,-0.25558507719768286,-0.28728884836327845,-0.350091643654775,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM20,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,393,393,393,250,2,200,-250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM2,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-GROC,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,1892,1892,92,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-166,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM23,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,250,250,250,250,2,200,-250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM26,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,615,615,615,250,3,199,-250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.350091643654775,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM29,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,250,250,250,250,3,199,-250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.350091643654775,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM32,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,250,250,250,250,2,200,-250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM5,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05DSUTEM-TEM8,KXNCAAMBSPREAD-25NOV05DSUTEM,Sports,2025-11-06 02:31:15.663169+00:00,523,523,523,450,3,200,450,0,0,0,0,0.0,-0.25558507719768286,-0.2564008956309617,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-142,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,349,349,349,249,2,200,151,0,0,0,0,0.0,-0.25558507719768286,-0.2977907522922662,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-145,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,300,300,300,200,2,199,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.350091643654775,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-148,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,244,244,244,244,6,190,-238,0,0,0,0,0.0,-0.25558507719768286,-0.29882035071667673,-0.36286715674277314,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-151,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,395,395,250,200,2,199,-200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.350091643654775,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-157,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,200,200,200,180,2,179,-180,0,0,0,0,0.0,-0.25558507719768286,-0.3119992105491319,-0.3784816727392153,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-154,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,729,729,607,198,1,198,-198,0,0,0,0,0.0,-0.25558507719768286,-0.3082926562212539,-0.351511145108997,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-160,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-163,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-ISLA,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,1162,1162,1056,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-INEQ,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2639,2639,1963,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05DSUTEM-169,KXNCAAMBTOTAL-25NOV05DSUTEM,Sports,2025-11-06 02:31:14.320411+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-ADAM,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2030,2030,465,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-BILL,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,1743,1743,1426,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-BERN,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,1076,1076,782,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-DOUB,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2441,2441,6,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-CUOM,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,6342,6342,5136,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-KATH,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,1999,1999,1639,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-FREE,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2021,2021,1906,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-FIVE,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,1821,1821,121,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXTRUMPMENTION-25NOV07-NEW,KXTRUMPMENTION-25NOV07,Mentions,2025-11-05 21:11:28.488701+00:00,4335,4335,4078,187,1,187,-187,0,0,0,0,0.0,-0.25558507719768286,-0.3105577727549571,-0.36712566110543915,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-SOCI,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2491,2491,1951,249,3,100,249,0,0,0,0,0.0,-0.25558507719768286,-0.2977907522922662,-0.4906222876227543,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-TRUM,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2247,2247,271,31,1,31,-31,0,0,0,0,0.0,-0.25558507719768286,-0.3426812435965666,-0.5885678879640731,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-QUEE,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,1800,1800,1388,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXMAMDANIMENTION-25NOV06-MUSL,KXMAMDANIMENTION-25NOV06,Mentions,2025-11-05 20:44:44.617940+00:00,2092,2092,1464,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-139,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,1765,1765,1412,550,2,350,-150,0,0,0,0,0.0,-0.25558507719768286,-0.23580892714275048,-0.13574692406725108,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-142,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,4149,4149,2456,282,4,190,118,0,0,0,0,0.0,-0.25558507719768286,-0.2909954026911565,-0.36286715674277314,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-145,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,450,450,450,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-148,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-151,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-154,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-157,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,200,200,200,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA14,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA17,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA20,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA23,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA26,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA29,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,688,688,507,229,2,200,229,0,0,0,0,0.0,-0.25558507719768286,-0.3019091459899084,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA32,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,754,754,387,250,4,199,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.350091643654775,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA35,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,335,335,335,250,3,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA38,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05UMESUGA-UGA41,KXNCAAMBSPREAD-25NOV05UMESUGA,Sports,2025-11-06 02:35:45.831980+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS12,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS21,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,255,255,255,200,2,190,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.36286715674277314,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS18,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,2308,2308,1894,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS15,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,4982,4982,1761,5,1,5,5,0,0,0,0,0.0,-0.25558507719768286,-0.3480351554035015,-0.6254749257738454,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS27,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,250,2,200,250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS30,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,250,3,200,-250,0,0,0,0,0.0,-0.25558507719768286,-0.29758483260738405,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS3,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-127,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,3010,3010,3010,221,2,200,221,0,0,0,0,0.0,-0.25558507719768286,-0.3035565034689653,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-130,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,480,480,400,200,1,200,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS6,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBSPREAD-25NOV05COPPLAS-LAS9,KXNCAAMBSPREAD-25NOV05COPPLAS,Sports,2025-11-06 02:16:19.705512+00:00,250,250,250,0,0,0,0,0,0,0,0,0.0,-0.25558507719768286,-0.349064753827912,-0.6325724330449556,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-133,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,400,400,400,200,2,195,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.35576964947166306,-0.006374494683009475,False,False,False,0.0
KXNCAAMBTOTAL-25NOV05COPPLAS-136,KXNCAAMBTOTAL-25NOV05COPPLAS,Sports,2025-11-06 02:16:02.207271+00:00,547,547,547,200,1,200,200,0,0,0,0,0.0,-0.25558507719768286,-0.30788081685148966,-0.348672142200553,-0.006374494683009475,False,False,False,0.0
