ticker,created_time,price,count,taker_side,trade_id
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T03:23:00.095296Z,0.99,49,no,eeb274c1-64ef-418d-146c-0cf1700b711a
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T03:22:04.850687Z,0.94,66,yes,dda121db-e0ae-4116-c291-c3cfdc6eb903
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T03:22:04.850687Z,0.99,300,yes,585d081f-c30f-450d-dc2f-d2b1d5e5d391
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:51:57.536136Z,0.78,25,yes,c8f0212a-4352-4a42-bd3a-2e189697dc0e
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:51:38.634948Z,0.54,2,no,b847b156-8cac-5545-2934-7508b15947f1
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:51:27.244971Z,0.78,31,yes,ecfe7ff9-b2da-4b46-fbb4-50e4255ccb6a
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:38:01.58785Z,0.48,5,no,065cae56-f04d-46dd-5247-6abedd1f078d
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:36:45.911941Z,0.49,98,yes,e4a22f64-e76e-7e1c-964f-99b058f870c1
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:34:38.329315Z,0.39,39,no,ba6bc027-3ef5-7ced-4283-21351366a179
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:30:15.078788Z,0.35,6,no,7cf06737-6365-6f5f-b5db-ffddd6332ccc
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:28:45.748861Z,0.38,11,no,ba7f818e-7692-61d4-1812-39b9cad8516a
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:28:16.059019Z,0.38,25,no,1df71a46-38d6-7fe2-331b-67597d1b87a6
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:27:52.05759Z,0.44,10,no,91994040-4258-76b6-de60-f8c679af57da
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:27:25.300848Z,0.46,215,no,524533f8-58dc-665a-7efe-19262f65a06a
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:26:22.592181Z,0.51,32,yes,6d7cad9a-9dfd-6c75-57b6-83cc8d58462c
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:25:53.165552Z,0.27,100,no,3f187ca9-74dc-6bac-0a71-c0d72e086cec
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T02:24:20.739992Z,0.58,49,yes,3ad4b20c-feda-45f5-66e2-1a48eef533b9
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:57:22.231979Z,0.41,11,yes,d3f42020-d9dc-45b6-611e-a4dc2734bba0
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:56:26.20621Z,0.44,641,yes,f4d1d639-b5bc-674a-331d-0224c593c578
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:56:26.205178Z,0.44,64,yes,e0cce220-7e18-7166-e32a-4d658db81738
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:56:01.649539Z,0.42,1301,yes,2c870be4-0604-611e-261d-40ae8be32b34
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:55:53.733914Z,0.42,2380,yes,a14db426-73ac-65ee-c779-2e6d0d00650c
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:55:33.335416Z,0.42,107,yes,648caed6-a650-7016-0c0c-990d919de25c
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:55:23.142209Z,0.42,11,yes,c0e16fe7-31d0-4cde-2f6a-300b86168944
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:54:38.715233Z,0.41,2439,yes,a7421529-0178-5cb6-5e8c-7da335584b58
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:54:28.48639Z,0.41,748,yes,cc3bd6d4-0adc-4b56-b4a0-7f97f39170f4
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:54:28.479001Z,0.41,607,yes,3c479ac7-82f8-61b2-f3eb-8fa8f894bf40
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:46:06.722788Z,0.38,392,no,133bf260-42be-6fb8-907e-6955ec873f05
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:40:11.650817Z,0.43,55,yes,9dce380a-7388-44a2-f55c-790ff7a8d784
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:40:00.579033Z,0.41,1438,yes,b9744c07-53e4-7f52-a638-471edac68a08
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:40:00.568444Z,0.41,1881,yes,f5848176-09dc-5226-fb53-f2ce85edbc9c
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:39:27.251737Z,0.42,114,yes,cdeec070-4564-4142-f348-be5114671618
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:39:01.248853Z,0.41,1438,yes,ed473c1e-5b3c-682a-1e52-fd92e4fd5c40
KXNCAAFSPREAD-25NOV08WAKEUVA-WAKE3,2025-11-09T01:39:01.235528Z,0.41,1881,yes,fcc74c3c-f1a4-607e-9bfd-756f09aca304
