ticker,created_time,price,count,taker_side,trade_id
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T20:54:28.866563Z,0.05,10,no,cf6bc79a-5207-4a8b-2204-22ad8cf6f778
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T20:38:11.801568Z,0.06,13,no,1197e80d-47d0-5034-ca80-f6f3c1909c3a
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T20:18:58.550277Z,0.11,42,yes,ac008fd3-2a44-7912-3fdd-e92ea1b082fe
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T19:45:15.126124Z,0.07,1,no,3d4cde86-e02d-4caa-e7a8-186ab11b1613
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T19:35:13.938361Z,0.05,1,no,8ac6c47d-4146-5681-51f1-6b47955d6ffc
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T19:24:03.495378Z,0.11,8,yes,cb66f96b-9770-4c0b-1d5a-bb3d12e60591
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T19:20:14.38987Z,0.08,31,no,823067da-0ae5-533c-09f5-69c454ff6687
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T17:59:02.958814Z,0.17,22,yes,22f9f40a-4edc-7c6c-0ad4-57c6e6beb4a3
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T17:57:45.351687Z,0.16,118,yes,8811a7cd-16c6-5a79-a5eb-e8612c0cfdf9
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T16:16:54.115061Z,0.14,13,yes,73fcbc76-0939-4888-9f0c-66620eaafdf6
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T06:13:49.327078Z,0.42,4,yes,316d8fbe-aeba-5e2b-5bcf-31eeeca44763
KXSHIBAD-25NOV0817-T0.000009999,2025-11-08T04:05:44.136073Z,0.62,226,no,2de38736-5dea-5d9a-cf50-847a96f7283a
