ticker,created_time,price,count,taker_side,trade_id
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-09T00:03:59.779732Z,0.99,22,no,c105f03e-37f8-4abc-2d69-74437280cf69
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-09T00:02:21.29761Z,0.99,49,no,bb77c6f9-b864-58f4-661e-3ed3720828ad
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:57:45.12274Z,0.99,93,no,50e03896-559c-5168-2584-ac25976e4331
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:57:25.870488Z,0.99,467,no,28c94d64-b804-7ef4-e6eb-0e44f2c04b21
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:56:36.043156Z,0.99,467,no,a3b0b92e-08f4-7578-9c78-9a593ee19105
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:56:19.056088Z,0.99,4915,no,a7a20ccf-644c-4190-c030-1990eaeb71f9
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:56:19.056088Z,0.99,4252,no,65da6d74-f2e5-498d-d1d2-7f99769496ec
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:55:22.219687Z,0.99,935,no,3128c3c8-be59-5a11-ace5-ad350dc426d4
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:51:48.155112Z,0.99,72,no,29702511-7275-57f9-8754-77ac852f1364
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:51:26.311997Z,0.99,703,no,b55b4154-3f11-77d1-7115-57f8fb7d08f0
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:45:46.883571Z,0.99,935,no,b6bfe47e-8d55-443d-4ff2-ad416bfee014
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:43:58.428061Z,0.99,3,no,415b1ab0-290d-5451-fae2-1859257d255c
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:43:55.672478Z,0.99,200,yes,ba2bee0b-f4ce-47b4-d4fe-730a06b2f749
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:43:55.672478Z,0.99,200,yes,9979712b-fdeb-4fa5-e629-fec618ed0574
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:43:55.672478Z,0.98,200,yes,79e74c3e-167d-4408-cc11-a9bdbc2c35c3
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:43:55.672478Z,0.99,300,yes,4e11b80e-ab6c-4ac6-e471-f7040e2cdc06
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:43:39.422936Z,0.95,100,yes,a7a22fa3-b89c-413b-15a9-b938a9915857
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:43:39.422936Z,0.89,15,yes,5ad722bd-0623-4c20-164b-675c5277fd18
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:43:39.422936Z,0.94,83,yes,51ab45a1-c91c-49ff-0881-0cabe2458cb2
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:42:19.199448Z,0.41,22,no,ca2ed8b5-875f-4411-4974-c73218a83009
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:41:19.607937Z,0.41,8,no,55a2dfdc-763f-52e5-b626-cd8a7223a3e1
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:40:31.914126Z,0.84,93,yes,a8cccbd9-142e-7b5d-ef6c-4f69b69705a2
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:38:20.681904Z,0.72,7,yes,a52775b4-c3f6-5cbb-b3d7-51868003e29c
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:24.16021Z,0.94,16,yes,87100f2e-34d4-4e23-4871-87f815fc859e
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.9,15,yes,fe5d286f-831b-4285-ff0f-2224ee152fdd
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.91,10,yes,a0d0ef73-db72-4198-ffc5-27d0df1d8023
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.91,1,yes,77f30214-0434-41c8-c770-b28f7bb75cdf
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.92,22,yes,721f9e9b-d9fe-4b30-e56a-35b58e7b0fb7
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.87,18,yes,5f448eb5-a102-4a2e-e086-694795969226
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.91,30,yes,59aec271-8a33-4634-ef53-a45c314fa139
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.91,1,yes,41243448-d69d-4490-fe74-68d01e17f8d8
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.91,1,yes,1fdf7fdb-87ff-46ad-cf4b-8d35ee120360
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.94,1,yes,0b9902ac-8ab8-4b37-d822-2aa90d2bc5e6
KXNCAAFTOTAL-25NOV08OREIOWA-30,2025-11-08T23:37:09.285337Z,0.91,1,yes,06c78e34-4e4f-40e8-d47c-53e422b6c135
