ticker,created_time,price,count,taker_side,trade_id
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:32:48.366285Z,0.01,36,yes,082c0055-897a-4507-5e88-520620e49910
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:32:41.271992Z,0.01,172,yes,83c3975f-23c6-432f-5c98-f6851c7e4838
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:32:35.745872Z,0.01,317,yes,fb9dfa70-3f4a-73df-ae20-d986aa36c44c
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:31:42.800792Z,0.01,93,yes,095be9f1-0f16-6bfb-03b3-b12a496a5078
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:30:34.673668Z,0.02,861,no,f089fa62-f4d0-42b8-527a-4b1dac4ee4ef
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:30:34.673668Z,0.01,500,no,85262235-1bb3-41df-5621-ce653c386dc9
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:29:28.787228Z,0.04,259,no,a5dd7f10-94f1-413c-dbbb-44c51c4692e5
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:26:46.572773Z,0.05,1000,no,887786a5-4c2b-48ce-e4b0-664d04d46c87
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:23:48.579381Z,0.13,26,yes,21f0b904-03c9-65af-4824-69e241c7b0b0
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:20:57.118147Z,0.04,2,no,1fbf8a47-b1e9-7170-9492-202c8cb33b0d
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:14:32.772326Z,0.2,236,yes,f7bdb33a-5a84-5301-de2c-3b486bc45909
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:09:40.958806Z,0.21,25,yes,5a9cd54f-824f-6793-eb46-125599930cfe
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:08:30.335917Z,0.16,500,no,f6b3a359-7a9e-77bc-3bc6-a807ffe00706
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:08:30.335917Z,0.17,104,no,472d2f41-d84d-7a1d-2ba7-1ece34c8d1b7
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:06:27.52309Z,0.12,107,no,e61710b3-7bbe-7302-81fa-e559d589a673
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:06:27.52309Z,0.1,200,no,c795bbd3-d22b-71b3-a729-7dce7aa52260
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:06:27.52309Z,0.23,500,no,ae498fba-cb39-7c4d-89da-c4654ae814dd
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:06:27.52309Z,0.04,39,no,609454d4-4105-7154-b714-31c7da46679d
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:06:27.52309Z,0.24,261,no,3969d39b-18ba-75cb-982e-3340fd0adf0a
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:05:19.051867Z,0.23,12,no,ee6a9322-b5f6-70ab-ff8a-451e6f1c482b
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:04:59.896968Z,0.3,546,no,52b87a03-04a6-752b-f850-731939e8eff4
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:04:59.896968Z,0.31,362,no,2cb4833b-51db-7aaf-e007-d4e2560f056e
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:04:59.896968Z,0.3,500,no,027b9252-1b74-72c2-df08-80ded87ec552
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:04:33.157226Z,0.39,1000,no,c50e957a-2029-7fab-a71e-a1f5f17a4c40
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:03:54.049212Z,0.47,500,no,971ed43c-f5ab-7276-9292-f6dcb826e0b8
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:03:50.93261Z,0.49,500,no,297137bb-3f56-6922-d600-ac39de22736f
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:03:46.225816Z,0.54,100,yes,bb406f75-ee0d-4a69-9274-739915e39afc
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:03:39.877902Z,0.51,65,no,e4d08bf9-89df-42e5-84ae-5566ba2814ef
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:03:39.877902Z,0.5,500,no,e3e87685-cee0-4683-b813-0fa86f1a8143
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:03:32.695576Z,0.55,500,no,6dc070c3-ac7d-55a1-80e9-2b75cdc0cc05
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:03:29.047326Z,0.59,247,yes,ae78cb29-0f5e-7203-0c0c-d411e573f10a
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:03:05.492518Z,0.45,8,no,1267654c-38ec-54f6-ae6c-58522247d63e
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:02:59.434662Z,0.6,1,yes,6539387c-c349-55ca-9f6f-d08f45f2b185
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:02:16.404842Z,0.66,73,yes,ba71d002-013d-5553-779b-5e439b800817
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:01:16.883942Z,0.5,478,no,d6b20eb9-5afc-41fa-33dc-132779e9fef7
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:01:16.883942Z,0.51,95,no,1ff8c7eb-ba4f-4fa3-3eb3-3223bebf22d7
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:01:13.49813Z,0.51,39,no,76f368b3-d346-5b43-1947-8dfffc685670
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:00:52.203058Z,0.52,201,no,c05988e0-2855-6f3e-e227-7f94af32f01e
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:00:15.445196Z,0.66,23,yes,b76b4e1e-6348-5f64-72c1-20217c127c76
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T04:00:12.491737Z,0.51,98,no,2f7773c7-8228-4296-55ce-2a3ca6fb23ea
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:59:02.917652Z,0.66,209,yes,4a3cd650-a23a-5039-e028-9ac2678a5d58
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:52:26.428642Z,0.7,118,yes,e94d7b45-1ac9-534d-406c-71e3c5aeba19
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:50:52.566258Z,0.64,26,no,3ad7cf0f-03c1-505b-d4bd-dc2e5e4bea7d
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:50:47.715926Z,0.65,268,no,0a710d3d-84f2-78c5-53de-8671d65d10cd
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:48:56.078183Z,0.67,500,yes,6312af9d-2e3d-5e6a-e711-15db02589f96
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:47:43.750623Z,0.7,493,yes,c2f4010a-0898-40c3-91bf-f54dbdd36a63
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:46:59.842751Z,0.59,500,yes,38d3b244-1291-50de-9158-737bc248f7f9
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:44:38.538957Z,0.67,7,yes,e7d3af0b-cc3c-461f-7b09-2cd2b1af08cf
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:44:16.080749Z,0.61,36,no,e0c451fc-f2e8-4b20-aaea-11506f5d9656
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:38:52.759961Z,0.4,25,yes,56b49ad3-e249-713a-64ba-ed50d76899fa
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:36:24.599823Z,0.4,175,yes,54340dd8-6659-40d2-d208-c03f8e77f6b2
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:30:53.585677Z,0.12,93,no,cb80ed97-7172-7f6a-4c5f-60d6c0a33117
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:30:37.912424Z,0.3,500,no,f241732f-8248-483f-975c-71c65c9c94db
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:30:03.407637Z,0.31,500,no,59297186-4a53-5116-6e25-e300af2da6d4
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:21:41.184485Z,0.17,83,no,74973840-c766-49c2-dcba-872fdc330630
KXNBATOTAL-25NOV08INDDEN-234,2025-11-09T03:21:41.184485Z,0.16,89,no,62f486aa-f1e3-4a54-d0f7-0092657761c3
