ticker,created_time,price,count,taker_side,trade_id
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T02:27:04.817913Z,0.01,53,yes,e90a9b23-a237-52b7-f408-5aad30ce459f
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T02:26:46.835586Z,0.01,14,yes,fec4514e-8d97-6433-47b6-37eb2ed133ef
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T02:25:42.677431Z,0.01,21,yes,91009752-91c3-7c27-140f-534dcbefd71f
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T02:22:56.470404Z,0.01,469,no,0ff10cab-16f1-611c-5c25-935eaf334eff
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:54:23.679699Z,0.01,13,no,45b2ddeb-aa3d-68c8-7765-2f2a3e7545db
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:51:46.679735Z,0.03,10,no,dd5d80a4-e311-5727-97b6-8bb9752d5da9
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:51:46.679735Z,0.02,417,no,05e0168b-e51b-519f-9e8f-03aaf3228da8
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:49:47.039091Z,0.02,3,no,eaf6a062-a843-79d7-2eeb-83cf2b77f0c0
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:46:04.990459Z,0.01,18,no,426e66db-7f31-42bc-1788-cba5b93f0123
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:46:04.990459Z,0.13,93,no,34d2e186-1a08-4863-23ab-5d95e1e7fb1e
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:45:32.561683Z,0.13,100,no,9b6ee4f1-dc3c-588f-b93c-67c7584e3efe
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:45:30.391519Z,0.13,100,no,95e7ae13-ebd8-6bf7-f71e-fba2aace802a
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:45:13.72531Z,0.13,100,no,c2525707-55b0-5653-7950-26474db48342
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:45:09.996405Z,0.14,10,no,bafe6377-022c-7832-6a23-09d2af5706f7
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:45:09.996405Z,0.13,90,no,85c36240-a96c-79bf-6474-afef5165faa2
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:36:03.970727Z,0.13,17,no,efe4714b-cb44-5a2b-6314-7193cef7c9da
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:25:20.829765Z,0.41,500,no,a56e3a64-91e4-4664-9bc1-729b85174d02
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:24:28.866793Z,0.4,10,no,f8c6e820-237a-4657-bbe8-0a60c36bbc4c
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:24:28.866793Z,0.4,10,no,08766733-b39c-4cc7-8b67-71dee9da45bc
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:09:55.943976Z,0.46,10,yes,7509e4bc-4153-7fa5-661b-2a85165f5a7c
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:08:33.804252Z,0.45,427,yes,ad07ba4e-9c8d-62e2-ea9c-c231fbbe63d5
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:06:54.68698Z,0.53,13,yes,8a863a7b-1927-701e-d017-9fa4012ca60c
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:01:32.284147Z,0.4,24,no,1b4d7f58-46df-6d2b-7d41-8d3a8ba815ea
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:01:32.284147Z,0.4,300,no,0ea9e48d-368f-663c-458b-915db40d328c
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T01:00:25.640018Z,0.46,6,no,b421cb48-571e-5cb9-eef1-c54ceadcb14b
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:57:19.782423Z,0.51,108,no,97c30c9c-c5c9-57e6-fa5e-e98e940e9395
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:45:56.274716Z,0.64,62,no,90c53cc4-3012-56ca-86c2-845c397ca971
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:45:56.267893Z,0.64,438,no,f1f14c7c-2282-780a-aa7a-7ce4c27a1a15
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:44:19.416214Z,0.66,37,yes,ea31ce43-a9e3-6494-ff60-785070313d89
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:40:40.027299Z,0.61,2,yes,21ec10e8-1f4a-5932-eb16-2e3c8f3fdd5b
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:35:07.22082Z,0.55,352,yes,7c486238-9ca1-64c6-9de8-cd474f761341
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:30:56.839175Z,0.49,37,no,29d519ae-1a4d-4a0a-63a5-c5309eceb230
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:30:07.2468Z,0.5,10,no,5986b2ca-f864-6e5f-bab2-ffcd6794b7be
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:29:21.864172Z,0.51,9,yes,e48cada3-439f-7266-8c67-21c3b6f8c2ac
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:25:54.182493Z,0.41,41,no,b7a8250d-036d-7cd1-de14-25b49996ed5f
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:25:04.283423Z,0.46,1000,no,6492403a-cae7-4d63-010c-35f2f686e703
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:24:37.337864Z,0.48,87,no,f6fc8a31-d04f-4802-6fb0-e9676ebc288a
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:23:36.312638Z,0.51,15,yes,419cbb80-115f-7524-3c79-b6392cb7eb02
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:22:48.241717Z,0.49,44,no,e6f8527f-6ae7-76fa-2163-7c745a81b566
KXNBATOTAL-25NOV05UTADET-230,2025-11-06T00:22:48.241717Z,0.5,3,no,88c86983-cd6b-730e-29c5-afa848c8f29d
