ticker,created_time,price,count,taker_side,trade_id
KXNCAAMBTOTAL-25NOV08CANSBON-153,2025-11-08T22:46:45.584371Z,0.99,200,yes,ceaf8b03-1c75-6fae-c393-ad8cd3425eb8
