ticker,created_time,price,count,taker_side,trade_id
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T03:05:01.445392Z,0.99,16,no,00f43bed-eea0-474e-dc1d-96c80e1e12e7
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T03:04:40.358552Z,0.99,462,no,b4077fd0-5da8-6e76-8c8a-ad1e41771223
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:56:43.02582Z,0.99,179,no,92e549c6-a7fc-66ea-79ce-7f25f5e1428b
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:55:56.198093Z,0.99,231,no,855d8a7d-a48c-5c92-a196-9ea4cd6a799b
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:55:23.218061Z,0.99,100,yes,e74dd196-d5b3-5ead-63a0-9ec28f54d89a
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:55:08.47505Z,0.88,1,no,d15fbd28-03f6-7471-a001-96d50b624d7a
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:48:58.605636Z,0.88,1,no,3218f524-3d9e-400e-38fe-9dcb11b50ddb
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:44:30.454252Z,0.95,37,no,54456a00-2f9f-70e7-3720-806d07fbf2b0
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:43:12.530779Z,0.99,278,yes,cbedf880-13c5-47b0-4e59-388f22d91b86
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:43:12.530779Z,0.99,37,yes,51031b3b-3c13-4356-6a32-41dcce0194c1
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:41:52.502439Z,0.99,100,yes,3aac70e0-73b1-5adc-b7bf-44f1a34c29d6
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:28:18.40645Z,0.85,314,no,9fcebc1b-d706-4415-7f2c-48bfd363f6b9
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:20:35.489664Z,0.99,100,yes,0ec76706-ef9d-5830-40ce-f2ef0f9afd42
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:20:33.664404Z,0.62,750,yes,fc658113-ebdf-70ad-9224-991134907d96
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:20:33.664404Z,0.99,22,yes,763fc164-8861-7708-b4eb-3375445c014a
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:19:59.948321Z,0.62,707,yes,c488fb84-2716-52e3-4fdc-dc9889204a26
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:19:35.574095Z,0.86,921,yes,9ba72048-0c3d-47da-bafd-16c48dc60d4a
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:19:09.66194Z,0.6,1,yes,07baf611-fa31-4e4c-a874-34636042a576
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:11:57.031611Z,0.94,237,yes,c273ada2-1378-54f9-ce6d-f009ae7af7f7
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:11:56.726146Z,0.93,1000,yes,ea35bc44-7065-543f-57d4-daad3202490b
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T02:11:56.726146Z,0.94,63,yes,9a37665f-bfc8-5971-42b7-a46ff8811333
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:59:41.177428Z,0.8,21,yes,bde35985-8089-7cc0-05d6-0b58d326d3b7
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:58:58.843599Z,0.8,179,yes,4bf4b9d6-a945-427c-252d-22199433f6db
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:58:58.289323Z,0.47,10,no,3f071079-6302-4b58-ad3d-7f24f7f29204
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:38:25.117956Z,0.5,361,yes,5819bd97-eb8a-626a-3bcf-2f3c73387c3a
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:37:56.459399Z,0.49,1477,yes,7a38d865-5c12-6d24-b908-1941e8498b3e
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:36:28.885347Z,0.5,231,yes,20a66943-a0aa-50fe-feed-00f30ff215e6
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:28:22.912733Z,0.49,88,yes,c4de7afe-d7a0-4d58-192c-e121183872ed
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:26:00.453649Z,0.49,9,yes,92d00b1a-0048-6c0c-b091-0633cffadb75
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:23:00.523284Z,0.49,261,yes,bbbe6879-b864-6764-8ad8-ed76dea6cfe9
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:20:38.612352Z,0.49,16,yes,0d1272cf-874c-7ca4-73ae-12e9eff2547d
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:20:00.86175Z,0.49,462,yes,cba28cee-2c04-5d6c-d517-13a04443b43d
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:18:58.459691Z,0.49,18,yes,78390abc-b494-4f04-a5e4-9f530fe209c5
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:18:38.445765Z,0.49,18,yes,2ab5a93e-4d08-4dc4-bba0-80117c9f37ad
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:18:00.306215Z,0.49,1739,yes,7efd29a1-5694-61f0-53ba-f7b4cb740549
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:17:14.554292Z,0.49,41,yes,577ac6dc-e154-57f8-fb45-da4e28337eb1
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:14:57.210742Z,0.5,1739,yes,62fc1409-5d0e-7dd2-315b-00a4ca182c26
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:12:37.987011Z,0.5,45,yes,e7ae1a3e-97a2-7afa-1033-63a13488d56e
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:08:11.571171Z,0.5,47,yes,31829785-bb4a-5786-cf1c-885219190fd6
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:03:52.674534Z,0.5,407,yes,4a0f23f7-542e-58c6-6a6a-70ad5bfad6de
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:03:24.287211Z,0.5,146,yes,6e8d5543-bb4e-66e2-7f2f-be681e554cee
KXNBATOTAL-25NOV08TORPHI-237,2025-11-09T00:02:52.520815Z,0.5,294,yes,2bbd9538-d612-6fbe-f480-fe25a10e494e
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T23:44:21.960482Z,0.5,4,yes,2a8d4fa3-1ccb-53f1-450e-c3fa606ded2c
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T22:37:13.803092Z,0.48,1325,no,9521ec82-5d14-61b1-6fdd-f66d5023442f
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T22:37:13.803092Z,0.48,10,no,7dcdc54f-6ac5-61bc-456a-541612190192
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T21:38:02.190621Z,0.5,1032,yes,bc3a54da-df52-6070-e4e6-ef7c2694d1e1
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T21:38:02.190621Z,0.49,10,yes,10eb95a1-a556-6a5b-f14c-aef8ec0f2fd3
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T20:58:04.273494Z,0.5,5,yes,191b45c6-6eb2-53a0-c936-8fa12be0c20d
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T20:24:34.469673Z,0.5,193,yes,94335e88-24df-5e61-06c1-4bdd23fc61c4
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T18:18:00.542186Z,0.48,203,yes,dca6728c-7ff4-78b6-96d0-636e93f31924
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T18:18:00.542186Z,0.48,4,yes,4c7fd59c-b6cd-71e6-bffd-88f99555b15c
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T17:53:28.269204Z,0.48,100,yes,4cc666b1-5a0c-5b9a-07c2-6a13addd5d30
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T17:45:32.094927Z,0.47,91,no,76542319-c7db-4bc2-2c73-dbb86f39fb35
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T16:10:49.972736Z,0.49,197,yes,93f1a398-c320-5d4e-90b1-1fadaca9b140
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T15:14:04.503523Z,0.47,31,no,6f42b398-31ab-6bbe-2f7f-449623f280a9
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T11:56:39.70105Z,0.5,483,yes,c876a899-b351-40bd-83d9-37c7fd239beb
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T08:08:42.788201Z,0.48,5,no,a37fe434-2c09-4097-a787-a1ed5e2be4b9
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T07:21:03.678682Z,0.52,186,yes,64298963-c819-5238-5ce3-ffd667d50d38
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T07:11:48.580317Z,0.52,39,yes,ec708b5e-6495-5214-2a60-5dd9315c4d14
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T07:11:48.580317Z,0.52,147,yes,c1da294e-920f-5a09-0ac8-fef97c138729
KXNBATOTAL-25NOV08TORPHI-237,2025-11-08T06:40:03.859761Z,0.47,25,no,3fd49e68-1bb0-4431-2d2f-8503f7c1c1b5
